language,word,translation,family_1l,family_2l
MIXTECO_DE_SAN_JUAN_COLORADO,I,-J-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,blood,-N-NG-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,bone,-J-K-W-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,breast,-NG-K-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,die,-C-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,dog,-N-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,drink,-C-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,ear,-S-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,eye,-T-N-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,fire,-NG-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,full,-T-NG-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,hand,-N-D-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,hear,-C-NG-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,horn,-N-D-K-W-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,knee,-ZH-NG-C-T-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,leaf,-N-D-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,louse,-T-K-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,name,-S-V-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,new,-C-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,night,-C-K-W-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,nose,-KH-T-N-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,one,-T-H-N-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,see,-NG-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,skin,-NG-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,star,-T-NG-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,sun,-NG-C-NG-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,tongue,-J-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,tooth,-N-H-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,tree,-J-T-N-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,two,-V-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,water,-N-D-T-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,we,-J-,OM,MIXTECAN
MIXTECO_DE_SAN_JUAN_COLORADO,you,-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,I,-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,blood,-N-NG-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,bone,-J-K-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,breast,-N-D-S-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,die,-K-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,dog,-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,drink,-K-7-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,ear,-S-7-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,eye,-N-D-CH-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,fire,-NG-7-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,hand,-7-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,hear,-K-N-S-7-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,horn,-N-D-K-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,knee,-CH-N-KH-T-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,leaf,-N-D-7-J-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,louse,-CH-K-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,name,-S-V-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,new,-KH-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,night,-KH-K-W-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,nose,-J-CH-KH-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,one,-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,see,-N-D-7-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,skin,-NG-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,star,-CH-CH-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,sun,-N-D-K-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,tongue,-J-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,tooth,-KH-N-7-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,tree,-J-KH-N-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,two,-#-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,water,-N-D-CH-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,we,-R-7-,OM,MIXTECAN
MIXTECO_DE_YOSONDUA,you,-R-,OM,MIXTECAN
MIXTEC_PENYOLES,I,-ZH-7-,OM,MIXTECAN
MIXTEC_PENYOLES,blood,-N-NG-,OM,MIXTECAN
MIXTEC_PENYOLES,bone,-ZH-K-,OM,MIXTECAN
MIXTEC_PENYOLES,breast,-N-ZH-K-,OM,MIXTECAN
MIXTEC_PENYOLES,die,-K-,OM,MIXTECAN
MIXTEC_PENYOLES,dog,-N-,OM,MIXTECAN
MIXTEC_PENYOLES,drink,-K-7-,OM,MIXTECAN
MIXTEC_PENYOLES,ear,-L-7-,OM,MIXTECAN
MIXTEC_PENYOLES,eye,-T-,OM,MIXTECAN
MIXTEC_PENYOLES,fire,-NG-7-,OM,MIXTECAN
MIXTEC_PENYOLES,hand,-N-D-7-,OM,MIXTECAN
MIXTEC_PENYOLES,hear,-N-D-D-7-,OM,MIXTECAN
MIXTEC_PENYOLES,knee,-NG-7-N-G-,OM,MIXTECAN
MIXTEC_PENYOLES,leaf,-N-D-7-B-,OM,MIXTECAN
MIXTEC_PENYOLES,louse,-CH-K-,OM,MIXTECAN
MIXTEC_PENYOLES,name,-D-W-,OM,MIXTECAN
MIXTEC_PENYOLES,new,-S-,OM,MIXTECAN
MIXTEC_PENYOLES,night,-N-J-,OM,MIXTECAN
MIXTEC_PENYOLES,nose,-D-T-NN-,OM,MIXTECAN
MIXTEC_PENYOLES,one,-NN-,OM,MIXTECAN
MIXTEC_PENYOLES,see,-N-D-7-,OM,MIXTECAN
MIXTEC_PENYOLES,skin,-NG-,OM,MIXTECAN
MIXTEC_PENYOLES,star,-CH-D-N-,OM,MIXTECAN
MIXTEC_PENYOLES,sun,-N-ZH-K-N-,OM,MIXTECAN
MIXTEC_PENYOLES,tongue,-ZH-,OM,MIXTECAN
MIXTEC_PENYOLES,tooth,-N-7-,OM,MIXTECAN
MIXTEC_PENYOLES,tree,-ZH-T-NN-,OM,MIXTECAN
MIXTEC_PENYOLES,two,-#-,OM,MIXTECAN
MIXTEC_PENYOLES,water,-N-D-T-,OM,MIXTECAN
MIXTEC_PENYOLES,we,-N-ZH-,OM,MIXTECAN
MIXTEC_PENYOLES,you,-ZH-7-,OM,MIXTECAN
MLABRI,I,-#-,AuA,PALAUNG_KHMUIC
MLABRI,blood,-M-M-,AuA,PALAUNG_KHMUIC
MLABRI,bone,-CH-7-N-,AuA,PALAUNG_KHMUIC
MLABRI,breast,-B-,AuA,PALAUNG_KHMUIC
MLABRI,die,-B-L-,AuA,PALAUNG_KHMUIC
MLABRI,dog,-B-R-NG-,AuA,PALAUNG_KHMUIC
MLABRI,drink,-W-K-,AuA,PALAUNG_KHMUIC
MLABRI,ear,-K-T-,AuA,PALAUNG_KHMUIC
MLABRI,eye,-M-T-,AuA,PALAUNG_KHMUIC
MLABRI,fire,-L-H-,AuA,PALAUNG_KHMUIC
MLABRI,full,-P-W-K-,AuA,PALAUNG_KHMUIC
MLABRI,hand,-T-7-,AuA,PALAUNG_KHMUIC
MLABRI,hear,-M-T-,AuA,PALAUNG_KHMUIC
MLABRI,knee,-K-L-K-L-,AuA,PALAUNG_KHMUIC
MLABRI,leaf,-B-,AuA,PALAUNG_KHMUIC
MLABRI,louse,-S-7-,AuA,PALAUNG_KHMUIC
MLABRI,name,-B-R-7-,AuA,PALAUNG_KHMUIC
MLABRI,new,-H-M-7-,AuA,PALAUNG_KHMUIC
MLABRI,night,-N-L-K-,AuA,PALAUNG_KHMUIC
MLABRI,nose,-M-H-,AuA,PALAUNG_KHMUIC
MLABRI,one,-M-J-,AuA,PALAUNG_KHMUIC
MLABRI,see,-M-K-,AuA,PALAUNG_KHMUIC
MLABRI,skin,-G-G-,AuA,PALAUNG_KHMUIC
MLABRI,star,-S-M-M-N-,AuA,PALAUNG_KHMUIC
MLABRI,sun,-K-CH-N-,AuA,PALAUNG_KHMUIC
MLABRI,tongue,-R-T-L-T-,AuA,PALAUNG_KHMUIC
MLABRI,tooth,-CH-N-,AuA,PALAUNG_KHMUIC
MLABRI,two,-B-R-,AuA,PALAUNG_KHMUIC
MLABRI,water,-W-K-,AuA,PALAUNG_KHMUIC
MLABRI,we,-7-T-N-,AuA,PALAUNG_KHMUIC
MLABRI,you,-M-,AuA,PALAUNG_KHMUIC
MOCHA_2,I,-T-,AA,NORTH_OMOTIC
MOCHA_2,blood,-D-M-,AA,NORTH_OMOTIC
MOCHA_2,bone,-SH-SH-,AA,NORTH_OMOTIC
MOCHA_2,breast,-T-N-,AA,NORTH_OMOTIC
MOCHA_2,die,-K-T-B-,AA,NORTH_OMOTIC
MOCHA_2,dog,-K-N-N-,AA,NORTH_OMOTIC
MOCHA_2,drink,-W-,AA,NORTH_OMOTIC
MOCHA_2,ear,-W-M-,AA,NORTH_OMOTIC
MOCHA_2,eye,-F-,AA,NORTH_OMOTIC
MOCHA_2,fire,-K-K-,AA,NORTH_OMOTIC
MOCHA_2,hand,-K-SH-,AA,NORTH_OMOTIC
MOCHA_2,hear,-K-B-,AA,NORTH_OMOTIC
MOCHA_2,horn,-K-R-,AA,NORTH_OMOTIC
MOCHA_2,knee,-G-R-T-,AA,NORTH_OMOTIC
MOCHA_2,leaf,-SH-7-,AA,NORTH_OMOTIC
MOCHA_2,louse,-CH-T-,AA,NORTH_OMOTIC
MOCHA_2,name,-SH-G-,AA,NORTH_OMOTIC
MOCHA_2,new,-B-R-,AA,NORTH_OMOTIC
MOCHA_2,night,-T-M-,AA,NORTH_OMOTIC
MOCHA_2,nose,-SH-T-,AA,NORTH_OMOTIC
MOCHA_2,one,-K-,AA,NORTH_OMOTIC
MOCHA_2,see,-CH-N-,AA,NORTH_OMOTIC
MOCHA_2,skin,-G-K-,AA,NORTH_OMOTIC
MOCHA_2,star,-T-ZH-,AA,NORTH_OMOTIC
MOCHA_2,sun,-B-,AA,NORTH_OMOTIC
MOCHA_2,tongue,-H-CH-W-,AA,NORTH_OMOTIC
MOCHA_2,tooth,-G-SH-,AA,NORTH_OMOTIC
MOCHA_2,tree,-M-T-,AA,NORTH_OMOTIC
MOCHA_2,two,-G-T-,AA,NORTH_OMOTIC
MOCHA_2,water,-CH-,AA,NORTH_OMOTIC
MOCHA_2,we,-N-,AA,NORTH_OMOTIC
MOCHA_2,you,-N-,AA,NORTH_OMOTIC
MOCHICA,I,-M-J-NG-,Cmu,CHIMUAN
MOCHICA,blood,-K-L-,Cmu,CHIMUAN
MOCHICA,bone,-L-T-,Cmu,CHIMUAN
MOCHICA,breast,-CH-CH-,Cmu,CHIMUAN
MOCHICA,die,-L-W-M-,Cmu,CHIMUAN
MOCHICA,dog,-F-N-,Cmu,CHIMUAN
MOCHICA,drink,-M-N-,Cmu,CHIMUAN
MOCHICA,ear,-M-D-,Cmu,CHIMUAN
MOCHICA,eye,-L-T-,Cmu,CHIMUAN
MOCHICA,fire,-L-,Cmu,CHIMUAN
MOCHICA,full,-M-J-N-T-,Cmu,CHIMUAN
MOCHICA,hand,-M-W-T-,Cmu,CHIMUAN
MOCHICA,hear,-N-W-M-,Cmu,CHIMUAN
MOCHICA,horn,-K-CH-,Cmu,CHIMUAN
MOCHICA,knee,-N-SH-W-N-,Cmu,CHIMUAN
MOCHICA,leaf,-KH-CH-,Cmu,CHIMUAN
MOCHICA,louse,-M-KH-,Cmu,CHIMUAN
MOCHICA,name,-K-,Cmu,CHIMUAN
MOCHICA,new,-KH-P-,Cmu,CHIMUAN
MOCHICA,nose,-F-W-N-,Cmu,CHIMUAN
MOCHICA,one,-N-W-K-,Cmu,CHIMUAN
MOCHICA,see,-N-K-,Cmu,CHIMUAN
MOCHICA,star,-CH-N-K-,Cmu,CHIMUAN
MOCHICA,sun,-L-N-,Cmu,CHIMUAN
MOCHICA,tongue,-D-,Cmu,CHIMUAN
MOCHICA,tooth,-W-T-N-,Cmu,CHIMUAN
MOCHICA,tree,-N-P-W-T-,Cmu,CHIMUAN
MOCHICA,two,-T-P-T-,Cmu,CHIMUAN
MOCHICA,water,-L-,Cmu,CHIMUAN
MOCHICA,we,-M-W-J-CH-,Cmu,CHIMUAN
MOCHICA,you,-C-N-,Cmu,CHIMUAN
MOCOVI,I,-J-M-,Gcu,SOUTH_GUAICURUAN
MOCOVI,blood,-W-7-,Gcu,SOUTH_GUAICURUAN
MOCOVI,bone,-P-N-K-,Gcu,SOUTH_GUAICURUAN
MOCOVI,breast,-7-W-T-,Gcu,SOUTH_GUAICURUAN
MOCOVI,die,-L-W-KH-J-,Gcu,SOUTH_GUAICURUAN
MOCOVI,dog,-P-J-K-,Gcu,SOUTH_GUAICURUAN
MOCOVI,drink,-T-,Gcu,SOUTH_GUAICURUAN
MOCOVI,ear,-K-L-,Gcu,SOUTH_GUAICURUAN
MOCOVI,eye,-K-T-,Gcu,SOUTH_GUAICURUAN
MOCOVI,fire,-N-R-K-,Gcu,SOUTH_GUAICURUAN
MOCOVI,full,-K-T-,Gcu,SOUTH_GUAICURUAN
MOCOVI,hand,-K-J-L-KH-,Gcu,SOUTH_GUAICURUAN
MOCOVI,hear,-K-,Gcu,SOUTH_GUAICURUAN
MOCOVI,horn,-S-T-,Gcu,SOUTH_GUAICURUAN
MOCOVI,knee,-K-T-,Gcu,SOUTH_GUAICURUAN
MOCOVI,leaf,-W-,Gcu,SOUTH_GUAICURUAN
MOCOVI,louse,-P-KH-T-,Gcu,SOUTH_GUAICURUAN
MOCOVI,name,-N-KH-T-,Gcu,SOUTH_GUAICURUAN
MOCOVI,new,-D-L-,Gcu,SOUTH_GUAICURUAN
MOCOVI,night,-P-,Gcu,SOUTH_GUAICURUAN
MOCOVI,nose,-M-K-,Gcu,SOUTH_GUAICURUAN
MOCOVI,see,-W-N-CH-G-,Gcu,SOUTH_GUAICURUAN
MOCOVI,skin,-SH-K-M-KH-,Gcu,SOUTH_GUAICURUAN
MOCOVI,star,-W-K-NG-,Gcu,SOUTH_GUAICURUAN
MOCOVI,sun,-R-7-S-,Gcu,SOUTH_GUAICURUAN
MOCOVI,tongue,-L-G-KH-N-,Gcu,SOUTH_GUAICURUAN
MOCOVI,tooth,-W-,Gcu,SOUTH_GUAICURUAN
MOCOVI,tree,-K-P-K-,Gcu,SOUTH_GUAICURUAN
MOCOVI,water,-W-KH-J-K-,Gcu,SOUTH_GUAICURUAN
MOCOVI,we,-K-M-7-,Gcu,SOUTH_GUAICURUAN
MOCOVI,you,-K-M-7-,Gcu,SOUTH_GUAICURUAN
MODERN_MANDAIC,blood,-D-M-,AA,SEMITIC
MODERN_MANDAIC,bone,-G-R-M-,AA,SEMITIC
MODERN_MANDAIC,breast,-S-N-,AA,SEMITIC
MODERN_MANDAIC,die,-M-T-,AA,SEMITIC
MODERN_MANDAIC,dog,-K-L-B-,AA,SEMITIC
MODERN_MANDAIC,drink,-SH-T-,AA,SEMITIC
MODERN_MANDAIC,ear,-D-N-,AA,SEMITIC
MODERN_MANDAIC,eye,-N-,AA,SEMITIC
MODERN_MANDAIC,fire,-N-R-,AA,SEMITIC
MODERN_MANDAIC,hand,-D-,AA,SEMITIC
MODERN_MANDAIC,hear,-S-T-,AA,SEMITIC
MODERN_MANDAIC,horn,-K-R-N-,AA,SEMITIC
MODERN_MANDAIC,knee,-B-R-K-,AA,SEMITIC
MODERN_MANDAIC,leaf,-P-R-L-D-,AA,SEMITIC
MODERN_MANDAIC,louse,-K-M-L-T-,AA,SEMITIC
MODERN_MANDAIC,name,-SH-M-,AA,SEMITIC
MODERN_MANDAIC,new,-T-Z-,AA,SEMITIC
MODERN_MANDAIC,night,-L-L-,AA,SEMITIC
MODERN_MANDAIC,nose,-N-H-R-,AA,SEMITIC
MODERN_MANDAIC,one,-H-D-,AA,SEMITIC
MODERN_MANDAIC,see,-H-Z-,AA,SEMITIC
MODERN_MANDAIC,skin,-M-SH-K-,AA,SEMITIC
MODERN_MANDAIC,star,-K-KH-B-,AA,SEMITIC
MODERN_MANDAIC,sun,-SH-M-SH-,AA,SEMITIC
MODERN_MANDAIC,tongue,-L-SH-N-,AA,SEMITIC
MODERN_MANDAIC,tooth,-SH-N-,AA,SEMITIC
MODERN_MANDAIC,tree,-D-R-KH-T-,AA,SEMITIC
MODERN_MANDAIC,two,-T-R-N-,AA,SEMITIC
MODERN_MANDAIC,water,-M-N-,AA,SEMITIC
MODERN_MANDAIC,we,-N-,AA,SEMITIC
MODERN_MANDAIC,you,-T-,AA,SEMITIC
MODO,I,-M-,CSu,BONGO_BAGIRMI
MODO,blood,-R-M-,CSu,BONGO_BAGIRMI
MODO,bone,-K-L-N-B-,CSu,BONGO_BAGIRMI
MODO,breast,-M-B-,CSu,BONGO_BAGIRMI
MODO,die,-L-,CSu,BONGO_BAGIRMI
MODO,dog,-B-,CSu,BONGO_BAGIRMI
MODO,drink,-W-,CSu,BONGO_BAGIRMI
MODO,ear,-M-B-L-,CSu,BONGO_BAGIRMI
MODO,eye,-K-M-,CSu,BONGO_BAGIRMI
MODO,fire,-P-D-,CSu,BONGO_BAGIRMI
MODO,full,-L-,CSu,BONGO_BAGIRMI
MODO,hand,-K-Z-,CSu,BONGO_BAGIRMI
MODO,hear,-W-,CSu,BONGO_BAGIRMI
MODO,horn,-K-Z-,CSu,BONGO_BAGIRMI
MODO,knee,-D-K-R-G-,CSu,BONGO_BAGIRMI
MODO,leaf,-M-B-L-,CSu,BONGO_BAGIRMI
MODO,name,-M-J-,CSu,BONGO_BAGIRMI
MODO,new,-L-CH-,CSu,BONGO_BAGIRMI
MODO,night,-K-R-N-D-,CSu,BONGO_BAGIRMI
MODO,nose,-K-N-,CSu,BONGO_BAGIRMI
MODO,one,-K-T-,CSu,BONGO_BAGIRMI
MODO,see,-CH-,CSu,BONGO_BAGIRMI
MODO,skin,-B-N-,CSu,BONGO_BAGIRMI
MODO,star,-K-L-,CSu,BONGO_BAGIRMI
MODO,sun,-K-D-,CSu,BONGO_BAGIRMI
MODO,tongue,-D-N-D-D-,CSu,BONGO_BAGIRMI
MODO,tooth,-K-L-N-B-,CSu,BONGO_BAGIRMI
MODO,tree,-N-G-R-,CSu,BONGO_BAGIRMI
MODO,two,-R-J-,CSu,BONGO_BAGIRMI
MODO,water,-M-N-,CSu,BONGO_BAGIRMI
MODO,we,-Z-,CSu,BONGO_BAGIRMI
MODO,you,-J-,CSu,BONGO_BAGIRMI
MOFU_GUDUR,I,-J-,AA,BIU_MANDARA
MOFU_GUDUR,blood,-M-M-B-Z-,AA,BIU_MANDARA
MOFU_GUDUR,bone,-T-T-L-,AA,BIU_MANDARA
MOFU_GUDUR,breast,-R-V-,AA,BIU_MANDARA
MOFU_GUDUR,die,-M-M-CH-J-,AA,BIU_MANDARA
MOFU_GUDUR,dog,-G-D-J-,AA,BIU_MANDARA
MOFU_GUDUR,drink,-M-S-J-,AA,BIU_MANDARA
MOFU_GUDUR,ear,-L-M-J-,AA,BIU_MANDARA
MOFU_GUDUR,eye,-D-J-,AA,BIU_MANDARA
MOFU_GUDUR,fire,-W-W-,AA,BIU_MANDARA
MOFU_GUDUR,full,-P-F-P-F-,AA,BIU_MANDARA
MOFU_GUDUR,hand,-H-R-,AA,BIU_MANDARA
MOFU_GUDUR,hear,-M-CH-N-J-,AA,BIU_MANDARA
MOFU_GUDUR,horn,-D-R-M-,AA,BIU_MANDARA
MOFU_GUDUR,knee,-M-R-N-G-,AA,BIU_MANDARA
MOFU_GUDUR,leaf,-G-W-L-F-,AA,BIU_MANDARA
MOFU_GUDUR,louse,-T-N-D-,AA,BIU_MANDARA
MOFU_GUDUR,name,-M-Z-L-J-,AA,BIU_MANDARA
MOFU_GUDUR,new,-M-M-L-K-,AA,BIU_MANDARA
MOFU_GUDUR,night,-T-V-D-,AA,BIU_MANDARA
MOFU_GUDUR,nose,-H-T-R-,AA,BIU_MANDARA
MOFU_GUDUR,one,-P-L-,AA,BIU_MANDARA
MOFU_GUDUR,see,-M-N-K-J-,AA,BIU_MANDARA
MOFU_GUDUR,skin,-M-B-L-,AA,BIU_MANDARA
MOFU_GUDUR,star,-W-R-L-,AA,BIU_MANDARA
MOFU_GUDUR,sun,-P-S-,AA,BIU_MANDARA
MOFU_GUDUR,tongue,-7-R-N-,AA,BIU_MANDARA
MOFU_GUDUR,tooth,-L-R-,AA,BIU_MANDARA
MOFU_GUDUR,tree,-W-D-Z-,AA,BIU_MANDARA
MOFU_GUDUR,two,-CH-W-,AA,BIU_MANDARA
MOFU_GUDUR,water,-J-M-,AA,BIU_MANDARA
MOFU_GUDUR,we,-L-K-W-,AA,BIU_MANDARA
MOFU_GUDUR,you,-K-,AA,BIU_MANDARA
MOHAVE,I,-N-C-,Hok,YUMAN
MOHAVE,blood,-N-H-W-T-,Hok,YUMAN
MOHAVE,bone,-N-S-K-,Hok,YUMAN
MOHAVE,breast,-N-M-,Hok,YUMAN
MOHAVE,die,-P-J-,Hok,YUMAN
MOHAVE,dog,-H-T-C-K-,Hok,YUMAN
MOHAVE,drink,-T-,Hok,YUMAN
MOHAVE,ear,-S-M-L-K-,Hok,YUMAN
MOHAVE,eye,-D-,Hok,YUMAN
MOHAVE,fire,-7-W-,Hok,YUMAN
MOHAVE,full,-T-P-S-,Hok,YUMAN
MOHAVE,hand,-S-L-,Hok,YUMAN
MOHAVE,hear,-7-V-,Hok,YUMAN
MOHAVE,horn,-K-W-,Hok,YUMAN
MOHAVE,knee,-M-M-P-K-,Hok,YUMAN
MOHAVE,leaf,-H-M-L-,Hok,YUMAN
MOHAVE,louse,-N-7-L-,Hok,YUMAN
MOHAVE,name,-M-L-,Hok,YUMAN
MOHAVE,new,-W-7-P-J-,Hok,YUMAN
MOHAVE,night,-T-N-M-,Hok,YUMAN
MOHAVE,nose,-H-,Hok,YUMAN
MOHAVE,one,-S-T-,Hok,YUMAN
MOHAVE,see,-J-,Hok,YUMAN
MOHAVE,skin,-L-K-,Hok,YUMAN
MOHAVE,star,-M-7-S-,Hok,YUMAN
MOHAVE,sun,-N-,Hok,YUMAN
MOHAVE,tongue,-P-L-,Hok,YUMAN
MOHAVE,tooth,-D-7-C-M-,Hok,YUMAN
MOHAVE,two,-H-V-K-,Hok,YUMAN
MOHAVE,water,-H-,Hok,YUMAN
MOHAVE,we,-N-C-V-C-,Hok,YUMAN
MOHAVE,you,-M-N-C-,Hok,YUMAN
MOHAWK,I,-7-,Iro,NORTHERN_IROQUOIAN
MOHAWK,blood,-N-K-W-NN-,Iro,NORTHERN_IROQUOIAN
MOHAWK,bone,-S-T-NN-,Iro,NORTHERN_IROQUOIAN
MOHAWK,breast,-NN-C-K-W-,Iro,NORTHERN_IROQUOIAN
MOHAWK,die,-H-J-,Iro,NORTHERN_IROQUOIAN
MOHAWK,dog,-7-R-H-R-,Iro,NORTHERN_IROQUOIAN
MOHAWK,drink,-R-,Iro,NORTHERN_IROQUOIAN
MOHAWK,ear,-H-NN-H-S-,Iro,NORTHERN_IROQUOIAN
MOHAWK,eye,-K-H-R-,Iro,NORTHERN_IROQUOIAN
MOHAWK,fire,-T-K-,Iro,NORTHERN_IROQUOIAN
MOHAWK,full,-H-T-7-,Iro,NORTHERN_IROQUOIAN
MOHAWK,hand,-S-N-NN-H-,Iro,NORTHERN_IROQUOIAN
MOHAWK,hear,-T-NN-T-,Iro,NORTHERN_IROQUOIAN
MOHAWK,horn,-N-7-K-R-,Iro,NORTHERN_IROQUOIAN
MOHAWK,knee,-K-W-C-,Iro,NORTHERN_IROQUOIAN
MOHAWK,leaf,-N-R-H-T-,Iro,NORTHERN_IROQUOIAN
MOHAWK,louse,-C-7-N-NN-,Iro,NORTHERN_IROQUOIAN
MOHAWK,name,-H-S-NN-N-,Iro,NORTHERN_IROQUOIAN
MOHAWK,new,-S-,Iro,NORTHERN_IROQUOIAN
MOHAWK,night,-H-S-NN-T-,Iro,NORTHERN_IROQUOIAN
MOHAWK,nose,-7-N-NN-H-,Iro,NORTHERN_IROQUOIAN
MOHAWK,one,-NN-S-K-,Iro,NORTHERN_IROQUOIAN
MOHAWK,see,-K-NN-,Iro,NORTHERN_IROQUOIAN
MOHAWK,skin,-H-N-,Iro,NORTHERN_IROQUOIAN
MOHAWK,star,-C-S-T-,Iro,NORTHERN_IROQUOIAN
MOHAWK,sun,-R-H-K-W-,Iro,NORTHERN_IROQUOIAN
MOHAWK,tongue,-NN-7-N-H-,Iro,NORTHERN_IROQUOIAN
MOHAWK,tooth,-N-W-R-,Iro,NORTHERN_IROQUOIAN
MOHAWK,tree,-R-NN-T-,Iro,NORTHERN_IROQUOIAN
MOHAWK,two,-T-K-N-,Iro,NORTHERN_IROQUOIAN
MOHAWK,water,-H-N-K-,Iro,NORTHERN_IROQUOIAN
MOHAWK,we,-7-,Iro,NORTHERN_IROQUOIAN
MOHAWK,you,-S-,Iro,NORTHERN_IROQUOIAN
MOJIANG_HONI,I,-N-,ST,BURMESE_LOLO
MOJIANG_HONI,blood,-SH-,ST,BURMESE_LOLO
MOJIANG_HONI,bone,-SH-J-,ST,BURMESE_LOLO
MOJIANG_HONI,breast,-N-KH-,ST,BURMESE_LOLO
MOJIANG_HONI,die,-SH-,ST,BURMESE_LOLO
MOJIANG_HONI,dog,-K-,ST,BURMESE_LOLO
MOJIANG_HONI,drink,-T-V-,ST,BURMESE_LOLO
MOJIANG_HONI,ear,-N-P-V-,ST,BURMESE_LOLO
MOJIANG_HONI,eye,-M-C-,ST,BURMESE_LOLO
MOJIANG_HONI,fire,-M-C-,ST,BURMESE_LOLO
MOJIANG_HONI,full,-P-,ST,BURMESE_LOLO
MOJIANG_HONI,hand,-L-,ST,BURMESE_LOLO
MOJIANG_HONI,hear,-N-,ST,BURMESE_LOLO
MOJIANG_HONI,horn,-V-CH-,ST,BURMESE_LOLO
MOJIANG_HONI,knee,-P-C-,ST,BURMESE_LOLO
MOJIANG_HONI,leaf,-P-L-,ST,BURMESE_LOLO
MOJIANG_HONI,louse,-SH-F-V-,ST,BURMESE_LOLO
MOJIANG_HONI,name,-ZH-M-,ST,BURMESE_LOLO
MOJIANG_HONI,new,-SH-,ST,BURMESE_LOLO
MOJIANG_HONI,night,-CH-F-,ST,BURMESE_LOLO
MOJIANG_HONI,nose,-N-M-,ST,BURMESE_LOLO
MOJIANG_HONI,one,-T-,ST,BURMESE_LOLO
MOJIANG_HONI,see,-F-V-,ST,BURMESE_LOLO
MOJIANG_HONI,skin,-SH-K-,ST,BURMESE_LOLO
